NACE Rev.2 grouped hierarchy (Section > Division > Group > Class),,,,,,,,,,,,,,,,
"Use the +/- outline controls at left to expand Sections to Divisions, Divisions to Groups, and Groups to Classes.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
level_depth,level,node_code,node_name,node_key,parent_key,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,hierarchy_path_codes,hierarchy_path_names,source_row_number
4,class,72.11,Research and experimental development on biotechnology,class:72.11,group:72.1,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",72,Scientific research and development,72.1,Research and experimental development on natural sciences and engineering,72.11,Research and experimental development on biotechnology,M | 72 | 72.1 | 72.11,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Scientific research and development | Research and experimental development on natural sciences and engineering | Research and experimental development on biotechnology",796
4,class,72.19,Other research and experimental development on natural sciences and engineering,class:72.19,group:72.1,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",72,Scientific research and development,72.1,Research and experimental development on natural sciences and engineering,72.19,Other research and experimental development on natural sciences and engineering,M | 72 | 72.1 | 72.19,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Scientific research and development | Research and experimental development on natural sciences and engineering | Other research and experimental development on natural sciences and engineering",797
3,group,72.2,Research and experimental development on social sciences and humanities,group:72.2,division:72,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",72,Scientific research and development,72.2,Research and experimental development on social sciences and humanities,,,M | 72 | 72.2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Scientific research and development | Research and experimental development on social sciences and humanities",798
4,class,72.20,Research and experimental development on social sciences and humanities,class:72.20,group:72.2,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",72,Scientific research and development,72.2,Research and experimental development on social sciences and humanities,72.20,Research and experimental development on social sciences and humanities,M | 72 | 72.2 | 72.20,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Scientific research and development | Research and experimental development on social sciences and humanities | Research and experimental development on social sciences and humanities",799
2,division,73,Advertising and market research,division:73,section:M,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73,Advertising and market research,,,,,M | 73,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Advertising and market research",800
3,group,73.1,Advertising,group:73.1,division:73,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73,Advertising and market research,73.1,Advertising,,,M | 73 | 73.1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Advertising and market research | Advertising",801
4,class,73.11,Advertising agencies,class:73.11,group:73.1,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73,Advertising and market research,73.1,Advertising,73.11,Advertising agencies,M | 73 | 73.1 | 73.11,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Advertising and market research | Advertising | Advertising agencies",802
4,class,73.12,Media representation,class:73.12,group:73.1,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73,Advertising and market research,73.1,Advertising,73.12,Media representation,M | 73 | 73.1 | 73.12,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Advertising and market research | Advertising | Media representation",803
3,group,73.2,Market research and public opinion polling,group:73.2,division:73,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73,Advertising and market research,73.2,Market research and public opinion polling,,,M | 73 | 73.2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Advertising and market research | Market research and public opinion polling",804
4,class,73.20,Market research and public opinion polling,class:73.20,group:73.2,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73,Advertising and market research,73.2,Market research and public opinion polling,73.20,Market research and public opinion polling,M | 73 | 73.2 | 73.20,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Advertising and market research | Market research and public opinion polling | Market research and public opinion polling",805
2,division,74,"Other professional, scientific and technical activities",division:74,section:M,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",,,,,M | 74,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities",806
3,group,74.1,Specialised design activities,group:74.1,division:74,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",74.1,Specialised design activities,,,M | 74 | 74.1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities | Specialised design activities",807
4,class,74.10,Specialised design activities,class:74.10,group:74.1,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",74.1,Specialised design activities,74.10,Specialised design activities,M | 74 | 74.1 | 74.10,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities | Specialised design activities | Specialised design activities",808
3,group,74.2,Photographic activities,group:74.2,division:74,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",74.2,Photographic activities,,,M | 74 | 74.2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities | Photographic activities",809
4,class,74.20,Photographic activities,class:74.20,group:74.2,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",74.2,Photographic activities,74.20,Photographic activities,M | 74 | 74.2 | 74.20,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities | Photographic activities | Photographic activities",810
3,group,74.3,Translation and interpretation activities,group:74.3,division:74,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",74.3,Translation and interpretation activities,,,M | 74 | 74.3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities | Translation and interpretation activities",811
4,class,74.30,Translation and interpretation activities,class:74.30,group:74.3,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",74.3,Translation and interpretation activities,74.30,Translation and interpretation activities,M | 74 | 74.3 | 74.30,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities | Translation and interpretation activities | Translation and interpretation activities",812
3,group,74.9,"Other professional, scientific and technical activities n.e.c.",group:74.9,division:74,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",74.9,"Other professional, scientific and technical activities n.e.c.",,,M | 74 | 74.9,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities | Other professional, scientific and technical activities n.e.c.",813
4,class,74.90,"Other professional, scientific and technical activities n.e.c.",class:74.90,group:74.9,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"Other professional, scientific and technical activities",74.9,"Other professional, scientific and technical activities n.e.c.",74.90,"Other professional, scientific and technical activities n.e.c.",M | 74 | 74.9 | 74.90,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Other professional, scientific and technical activities | Other professional, scientific and technical activities n.e.c. | Other professional, scientific and technical activities n.e.c.",814
2,division,75,Veterinary activities,division:75,section:M,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",75,Veterinary activities,,,,,M | 75,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Veterinary activities",815
3,group,75.0,Veterinary activities,group:75.0,division:75,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",75,Veterinary activities,75.0,Veterinary activities,,,M | 75 | 75.0,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Veterinary activities | Veterinary activities",816
4,class,75.00,Veterinary activities,class:75.00,group:75.0,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",75,Veterinary activities,75.0,Veterinary activities,75.00,Veterinary activities,M | 75 | 75.0 | 75.00,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES | Veterinary activities | Veterinary activities | Veterinary activities",817
1,section,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,section:N,,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,,,,,,,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,818
2,division,77,Rental and leasing activities,division:77,section:N,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,,,,,N | 77,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities,819
3,group,77.1,Rental and leasing of motor vehicles,group:77.1,division:77,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.1,Rental and leasing of motor vehicles,,,N | 77 | 77.1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of motor vehicles,820
4,class,77.11,Rental and leasing of cars and light motor vehicles,class:77.11,group:77.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.1,Rental and leasing of motor vehicles,77.11,Rental and leasing of cars and light motor vehicles,N | 77 | 77.1 | 77.11,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of motor vehicles | Rental and leasing of cars and light motor vehicles,821
4,class,77.12,Rental and leasing of trucks,class:77.12,group:77.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.1,Rental and leasing of motor vehicles,77.12,Rental and leasing of trucks,N | 77 | 77.1 | 77.12,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of motor vehicles | Rental and leasing of trucks,822
3,group,77.2,Rental and leasing of personal and household goods,group:77.2,division:77,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.2,Rental and leasing of personal and household goods,,,N | 77 | 77.2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of personal and household goods,823
4,class,77.21,Rental and leasing of recreational and sports goods,class:77.21,group:77.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.2,Rental and leasing of personal and household goods,77.21,Rental and leasing of recreational and sports goods,N | 77 | 77.2 | 77.21,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of personal and household goods | Rental and leasing of recreational and sports goods,824
4,class,77.22,Rental of video tapes and disks,class:77.22,group:77.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.2,Rental and leasing of personal and household goods,77.22,Rental of video tapes and disks,N | 77 | 77.2 | 77.22,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of personal and household goods | Rental of video tapes and disks,825
4,class,77.29,Rental and leasing of other personal and household goods,class:77.29,group:77.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.2,Rental and leasing of personal and household goods,77.29,Rental and leasing of other personal and household goods,N | 77 | 77.2 | 77.29,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of personal and household goods | Rental and leasing of other personal and household goods,826
3,group,77.3,"Rental and leasing of other machinery, equipment and tangible goods",group:77.3,division:77,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.3,"Rental and leasing of other machinery, equipment and tangible goods",,,N | 77 | 77.3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of other machinery, equipment and tangible goods",827
4,class,77.31,Rental and leasing of agricultural machinery and equipment,class:77.31,group:77.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.3,"Rental and leasing of other machinery, equipment and tangible goods",77.31,Rental and leasing of agricultural machinery and equipment,N | 77 | 77.3 | 77.31,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of other machinery, equipment and tangible goods | Rental and leasing of agricultural machinery and equipment",828
4,class,77.32,Rental and leasing of construction and civil engineering machinery and equipment,class:77.32,group:77.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.3,"Rental and leasing of other machinery, equipment and tangible goods",77.32,Rental and leasing of construction and civil engineering machinery and equipment,N | 77 | 77.3 | 77.32,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of other machinery, equipment and tangible goods | Rental and leasing of construction and civil engineering machinery and equipment",829
4,class,77.33,Rental and leasing of office machinery and equipment (including computers),class:77.33,group:77.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.3,"Rental and leasing of other machinery, equipment and tangible goods",77.33,Rental and leasing of office machinery and equipment (including computers),N | 77 | 77.3 | 77.33,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of other machinery, equipment and tangible goods | Rental and leasing of office machinery and equipment (including computers)",830
4,class,77.34,Rental and leasing of water transport equipment,class:77.34,group:77.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.3,"Rental and leasing of other machinery, equipment and tangible goods",77.34,Rental and leasing of water transport equipment,N | 77 | 77.3 | 77.34,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of other machinery, equipment and tangible goods | Rental and leasing of water transport equipment",831
4,class,77.35,Rental and leasing of air transport equipment,class:77.35,group:77.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.3,"Rental and leasing of other machinery, equipment and tangible goods",77.35,Rental and leasing of air transport equipment,N | 77 | 77.3 | 77.35,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of other machinery, equipment and tangible goods | Rental and leasing of air transport equipment",832
4,class,77.39,"Rental and leasing of other machinery, equipment and tangible goods n.e.c.",class:77.39,group:77.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.3,"Rental and leasing of other machinery, equipment and tangible goods",77.39,"Rental and leasing of other machinery, equipment and tangible goods n.e.c.",N | 77 | 77.3 | 77.39,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Rental and leasing of other machinery, equipment and tangible goods | Rental and leasing of other machinery, equipment and tangible goods n.e.c.",833
3,group,77.4,"Leasing of intellectual property and similar products, except copyrighted works",group:77.4,division:77,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.4,"Leasing of intellectual property and similar products, except copyrighted works",,,N | 77 | 77.4,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Leasing of intellectual property and similar products, except copyrighted works",834
4,class,77.40,"Leasing of intellectual property and similar products, except copyrighted works",class:77.40,group:77.4,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77,Rental and leasing activities,77.4,"Leasing of intellectual property and similar products, except copyrighted works",77.40,"Leasing of intellectual property and similar products, except copyrighted works",N | 77 | 77.4 | 77.40,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Rental and leasing activities | Leasing of intellectual property and similar products, except copyrighted works | Leasing of intellectual property and similar products, except copyrighted works",835
2,division,78,Employment activities,division:78,section:N,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,78,Employment activities,,,,,N | 78,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Employment activities,836
3,group,78.1,Activities of employment placement agencies,group:78.1,division:78,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,78,Employment activities,78.1,Activities of employment placement agencies,,,N | 78 | 78.1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Employment activities | Activities of employment placement agencies,837
4,class,78.10,Activities of employment placement agencies,class:78.10,group:78.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,78,Employment activities,78.1,Activities of employment placement agencies,78.10,Activities of employment placement agencies,N | 78 | 78.1 | 78.10,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Employment activities | Activities of employment placement agencies | Activities of employment placement agencies,838
3,group,78.2,Temporary employment agency activities,group:78.2,division:78,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,78,Employment activities,78.2,Temporary employment agency activities,,,N | 78 | 78.2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Employment activities | Temporary employment agency activities,839
4,class,78.20,Temporary employment agency activities,class:78.20,group:78.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,78,Employment activities,78.2,Temporary employment agency activities,78.20,Temporary employment agency activities,N | 78 | 78.2 | 78.20,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Employment activities | Temporary employment agency activities | Temporary employment agency activities,840
3,group,78.3,Other human resources provision,group:78.3,division:78,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,78,Employment activities,78.3,Other human resources provision,,,N | 78 | 78.3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Employment activities | Other human resources provision,841
4,class,78.30,Other human resources provision,class:78.30,group:78.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,78,Employment activities,78.3,Other human resources provision,78.30,Other human resources provision,N | 78 | 78.3 | 78.30,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Employment activities | Other human resources provision | Other human resources provision,842
2,division,79,"Travel agency, tour operator and other reservation service and related activities",division:79,section:N,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,79,"Travel agency, tour operator and other reservation service and related activities",,,,,N | 79,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Travel agency, tour operator and other reservation service and related activities",843
3,group,79.1,Travel agency and tour operator activities,group:79.1,division:79,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,79,"Travel agency, tour operator and other reservation service and related activities",79.1,Travel agency and tour operator activities,,,N | 79 | 79.1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Travel agency, tour operator and other reservation service and related activities | Travel agency and tour operator activities",844
4,class,79.11,Travel agency activities,class:79.11,group:79.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,79,"Travel agency, tour operator and other reservation service and related activities",79.1,Travel agency and tour operator activities,79.11,Travel agency activities,N | 79 | 79.1 | 79.11,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Travel agency, tour operator and other reservation service and related activities | Travel agency and tour operator activities | Travel agency activities",845
4,class,79.12,Tour operator activities,class:79.12,group:79.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,79,"Travel agency, tour operator and other reservation service and related activities",79.1,Travel agency and tour operator activities,79.12,Tour operator activities,N | 79 | 79.1 | 79.12,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Travel agency, tour operator and other reservation service and related activities | Travel agency and tour operator activities | Tour operator activities",846
3,group,79.9,Other reservation service and related activities,group:79.9,division:79,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,79,"Travel agency, tour operator and other reservation service and related activities",79.9,Other reservation service and related activities,,,N | 79 | 79.9,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Travel agency, tour operator and other reservation service and related activities | Other reservation service and related activities",847
4,class,79.90,Other reservation service and related activities,class:79.90,group:79.9,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,79,"Travel agency, tour operator and other reservation service and related activities",79.9,Other reservation service and related activities,79.90,Other reservation service and related activities,N | 79 | 79.9 | 79.90,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Travel agency, tour operator and other reservation service and related activities | Other reservation service and related activities | Other reservation service and related activities",848
2,division,80,Security and investigation activities,division:80,section:N,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,Security and investigation activities,,,,,N | 80,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Security and investigation activities,849
3,group,80.1,Private security activities,group:80.1,division:80,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,Security and investigation activities,80.1,Private security activities,,,N | 80 | 80.1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Security and investigation activities | Private security activities,850
4,class,80.10,Private security activities,class:80.10,group:80.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,Security and investigation activities,80.1,Private security activities,80.10,Private security activities,N | 80 | 80.1 | 80.10,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Security and investigation activities | Private security activities | Private security activities,851
3,group,80.2,Security systems service activities,group:80.2,division:80,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,Security and investigation activities,80.2,Security systems service activities,,,N | 80 | 80.2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Security and investigation activities | Security systems service activities,852
4,class,80.20,Security systems service activities,class:80.20,group:80.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,Security and investigation activities,80.2,Security systems service activities,80.20,Security systems service activities,N | 80 | 80.2 | 80.20,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Security and investigation activities | Security systems service activities | Security systems service activities,853
3,group,80.3,Investigation activities,group:80.3,division:80,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,Security and investigation activities,80.3,Investigation activities,,,N | 80 | 80.3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Security and investigation activities | Investigation activities,854
4,class,80.30,Investigation activities,class:80.30,group:80.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,Security and investigation activities,80.3,Investigation activities,80.30,Investigation activities,N | 80 | 80.3 | 80.30,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Security and investigation activities | Investigation activities | Investigation activities,855
2,division,81,Services to buildings and landscape activities,division:81,section:N,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,,,,,N | 81,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities,856
3,group,81.1,Combined facilities support activities,group:81.1,division:81,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,81.1,Combined facilities support activities,,,N | 81 | 81.1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities | Combined facilities support activities,857
4,class,81.10,Combined facilities support activities,class:81.10,group:81.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,81.1,Combined facilities support activities,81.10,Combined facilities support activities,N | 81 | 81.1 | 81.10,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities | Combined facilities support activities | Combined facilities support activities,858
3,group,81.2,Cleaning activities,group:81.2,division:81,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,81.2,Cleaning activities,,,N | 81 | 81.2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities | Cleaning activities,859
4,class,81.21,General cleaning of buildings,class:81.21,group:81.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,81.2,Cleaning activities,81.21,General cleaning of buildings,N | 81 | 81.2 | 81.21,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities | Cleaning activities | General cleaning of buildings,860
4,class,81.22,Other building and industrial cleaning activities,class:81.22,group:81.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,81.2,Cleaning activities,81.22,Other building and industrial cleaning activities,N | 81 | 81.2 | 81.22,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities | Cleaning activities | Other building and industrial cleaning activities,861
4,class,81.29,Other cleaning activities,class:81.29,group:81.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,81.2,Cleaning activities,81.29,Other cleaning activities,N | 81 | 81.2 | 81.29,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities | Cleaning activities | Other cleaning activities,862
3,group,81.3,Landscape service activities,group:81.3,division:81,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,81.3,Landscape service activities,,,N | 81 | 81.3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities | Landscape service activities,863
4,class,81.30,Landscape service activities,class:81.30,group:81.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,Services to buildings and landscape activities,81.3,Landscape service activities,81.30,Landscape service activities,N | 81 | 81.3 | 81.30,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Services to buildings and landscape activities | Landscape service activities | Landscape service activities,864
2,division,82,"Office administrative, office support and other business support activities",division:82,section:N,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",,,,,N | 82,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities",865
3,group,82.1,Office administrative and support activities,group:82.1,division:82,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.1,Office administrative and support activities,,,N | 82 | 82.1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Office administrative and support activities",866
4,class,82.11,Combined office administrative service activities,class:82.11,group:82.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.1,Office administrative and support activities,82.11,Combined office administrative service activities,N | 82 | 82.1 | 82.11,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Office administrative and support activities | Combined office administrative service activities",867
4,class,82.19,"Photocopying, document preparation and other specialised office support activities",class:82.19,group:82.1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.1,Office administrative and support activities,82.19,"Photocopying, document preparation and other specialised office support activities",N | 82 | 82.1 | 82.19,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Office administrative and support activities | Photocopying, document preparation and other specialised office support activities",868
3,group,82.2,Activities of call centres,group:82.2,division:82,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.2,Activities of call centres,,,N | 82 | 82.2,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Activities of call centres",869
